numericas__peso_carga,numericas__cantidad_paquetes,numericas__distancia_real_km,numericas__precio_combustible,numericas__costo_envio,numericas__fecha_salida_anio,numericas__fecha_salida_mes,numericas__fecha_salida_dia,numericas__fecha_salida_dia_semana,numericas__fecha_salida_fin_semana,numericas__fecha_salida_semana,numericas__fecha_salida_trimestre,numericas__hora_salida_num,categoricas__tipo_combustible_Diesel,categoricas__tipo_combustible_Gasolina,entrega_tardia
-0.47493247781867154,-1.6535375112342612,-0.7720666427155838,0.9481645299167757,-1.242832674595744,0.0,1.282775394421357,-0.35223806295834037,1.4981958824956936,1.5665986829772471,1.191408137297947,1.6215115856271138,1.1429825601344838,1.0,0.0,0
0.1904946000949947,-1.5223815769970652,0.1686503998153468,-0.18577649405451382,-0.0970938822758382,0.0,-0.09420865898738136,-0.23632261648912098,-1.509474646981232,-0.638325571740905,-0.08467332181845284,0.2863847139703712,-0.7110588353215705,1.0,0.0,0
1.459099126052984,-0.9103205505568176,0.10637671524113498,-1.1071035760311858,0.7054562868000105,0.0,-1.4711927123961197,-0.35223806295834037,-1.509474646981232,-0.638325571740905,-1.467094902527886,-1.0487421576863714,0.08562825935954554,1.0,0.0,0
4.794820671465362,-1.0851951295397455,0.48847574281376727,0.006588501083473899,2.8502337575151655,0.0,0.8237807099517775,-1.0477307417736565,0.9969174609162059,1.5665986829772471,0.6597075293327804,0.2863847139703712,-0.7477725263207006,1.0,0.0,0
1.7617611195556515,-0.1671035898793739,1.1402736413571823,0.7153016410655285,1.8555561064537627,0.0,1.7417700788909365,-0.35223806295834037,-0.5069178038222568,-0.638325571740905,1.7231087452631138,1.6215115856271138,-0.002484599038365633,1.0,0.0,1
-0.38048476353415117,0.7509879497809976,-0.7614570520103475,-1.1071035760311858,-0.6481581417665607,0.0,0.3647860254821981,0.6910009552646338,-0.005639382242769227,-0.638325571740905,0.4470272861467138,0.2863847139703712,1.5578472684246505,1.0,0.0,0
1.6544341715050601,-0.8228832610653536,1.4085886526707607,-0.8539917403233089,1.8610073906210705,0.0,-0.09420865898738136,1.2705781876107307,1.4981958824956936,1.5665986829772471,0.02166679977458048,0.2863847139703712,1.4073211353282182,1.0,0.0,0
-0.5414751856100382,0.051489633849285975,0.2731318039343017,-0.23639886119608633,-0.07898350487556079,0.0,-1.4711927123961197,0.34325461585697575,1.4981958824956936,1.5665986829772471,-1.467094902527886,-1.0487421576863714,-1.2580928312086046,0.0,1.0,1
-0.5393286466490264,-0.9103205505568176,1.3112571901140302,0.39131849135944574,0.5268964454086442,0.0,0.3647860254821981,0.6910009552646338,-0.005639382242769227,-0.638325571740905,0.4470272861467138,0.2863847139703712,-1.2177077711095619,0.0,1.0,0
-0.1400723999008266,0.8384252392724616,0.16173110152932346,0.06733534165336305,0.23422305544830463,0.0,1.282775394421357,0.8069164017338532,-0.5069178038222568,-0.638325571740905,1.4040883804840139,1.6215115856271138,-0.006155968138278794,1.0,0.0,0
-0.42556208171539955,1.1881743972383174,1.4335750075925122,-0.9349875277498279,1.1526432979914816,0.0,0.8237807099517775,-0.12040717001990163,1.4981958824956936,1.5665986829772471,0.7660476509258137,0.2863847139703712,-0.6559882988228759,1.0,0.0,1
-0.4341482375594468,-0.6042900373366937,-0.32346547050505897,0.8772932159185698,-0.6338030934593171,0.0,-1.4711927123961197,1.1546627411415114,1.4981958824956936,1.5665986829772471,-1.3607547809348528,-1.0487421576863714,1.565190006624476,1.0,0.0,0
-0.6187505882064639,-0.03594765564217798,-1.6225252831599408,1.2923966264794882,-1.6354462742900575,0.0,1.282775394421357,-0.4681535094275597,0.9969174609162059,1.5665986829772471,1.191408137297947,1.6215115856271138,0.6914041608451871,1.0,0.0,1
-0.592992120674322,1.0132998182553896,-1.2071367427223287,0.5229366459275443,-1.0610626325280745,0.0,-1.4711927123961197,-1.0477307417736565,-1.0081962254017445,-0.638325571740905,-1.5734350241209194,-1.0487421576863714,-1.0378106852138258,1.0,0.0,0
-0.42556208171539955,0.8821438840181935,-0.6678158818728294,-0.2667722814810327,-0.5707499065907919,0.0,0.3647860254821981,-0.004491723550682283,0.4956390393367183,-0.638325571740905,0.3406871645536805,0.2863847139703712,0.29489629805458556,1.0,0.0,1
-0.5758198089862274,0.13892692334074994,1.1751776571555677,-0.38826596262081464,0.6316822410691135,0.0,0.3647860254821981,-0.4681535094275597,-1.509474646981232,-0.638325571740905,0.3406871645536805,0.2863847139703712,-0.3145509725309691,0.0,1.0,0
-0.5586474972981328,-0.42941545835376577,-0.6782717103939315,0.02683744794010362,-0.9448291401162592,0.0,-0.09420865898738136,0.5750855087954145,-1.509474646981232,-0.638325571740905,0.02166679977458048,0.2863847139703712,1.209067203932917,0.0,1.0,0
-0.5779663479472393,-1.6098188664885291,1.2856557864557432,-1.7449454020150346,0.3298628076725131,0.0,0.8237807099517775,0.22733916938775642,-0.5069178038222568,-0.638325571740905,0.8723877725188471,0.2863847139703712,-1.0524961616134778,0.0,1.0,1
